Date,Open,High,Low,Close,Volume
2020-08-19 00:00:00+00:00,77.62449646,78.44300079,77.0,77.23049927,30472000
2020-08-20 00:00:00+00:00,76.99849701,79.00849915,76.72299957,78.8125,26382000
2020-08-21 00:00:00+00:00,78.58999634,79.59400177,78.1155014,78.77850342,34838000
2020-08-24 00:00:00+00:00,79.62349701,80.43900299,78.7519989,79.25749969,25638000
2020-08-25 00:00:00+00:00,79.00499725,80.44400024,78.89399719,80.29250336,25150000
2020-08-26 00:00:00+00:00,80.31500244,82.63950348,80.0490036,82.20649719,52188000
2020-08-27 00:00:00+00:00,82.33049774,82.39949799,80.94049835,81.4260025,31350000
2020-08-28 00:00:00+00:00,81.47350311,82.06749725,81.28050232,81.97149658,22418000
2020-08-31 00:00:00+00:00,82.17849731,82.22499847,81.26650238,81.47650146,26422000
2020-09-01 00:00:00+00:00,81.60800171,82.96099854,81.47650146,82.7539978,22652000
2020-09-02 00:00:00+00:00,83.40049744,86.30500031,83.0094986,85.86949921,49522000
2020-09-03 00:00:00+00:00,84.97599792,85.0,80.38549805,81.47550201,63726000
2020-09-04 00:00:00+00:00,80.44999695,81.74949646,76.89849854,79.0605011,55850000
2020-09-08 00:00:00+00:00,76.25,77.77749634,75.82499695,76.18000031,54032000
2020-09-09 00:00:00+00:00,77.44499969,77.93599701,76.25849915,77.3615036,39242000
2020-09-10 00:00:00+00:00,77.50900269,78.68299866,76.0,76.30249786,33024000
2020-09-11 00:00:00+00:00,76.40750122,76.93499756,74.65100098,75.78800201,30706000
2020-09-14 00:00:00+00:00,76.58249664,77.84999847,75.25550079,75.4414978,42660000
2020-09-15 00:00:00+00:00,76.39450073,77.54949951,76.10500336,76.7559967,23042000
2020-09-16 00:00:00+00:00,77.12400055,77.71849823,75.57949829,75.60449982,22128000
2020-09-17 00:00:00+00:00,74.29049683,74.93299866,73.1230011,74.35199738,40008000
2020-09-18 00:00:00+00:00,74.41500092,74.76000214,71.58100128,72.55449677,63056000
2020-09-21 00:00:00+00:00,71.58100128,72.00299835,70.13400269,71.50700378,56908000
2020-09-22 00:00:00+00:00,72.51599884,73.19850159,71.47499847,72.99099731,33950000
2020-09-23 00:00:00+00:00,72.60449982,72.65399933,70.13400269,70.46949768,37726000
2020-09-24 00:00:00+00:00,70.13400269,71.89949799,70.10749817,71.14299774,34552000
2020-09-25 00:00:00+00:00,71.25250244,72.29699707,70.38400269,71.95300293,30326000
2020-09-28 00:00:00+00:00,73.59950256,73.64949799,72.31400299,72.93299866,30784000
2020-09-29 00:00:00+00:00,73.19550323,73.59999847,72.69999695,73.3010025,31816000
2020-09-30 00:00:00+00:00,73.04699707,74.30999756,72.78800201,73.27999878,40924000
2020-10-01 00:00:00+00:00,74.18299866,74.75350189,73.83999634,74.39499664,32884000
2020-10-02 00:00:00+00:00,72.98149872,73.95149994,72.36750031,72.77999878,31222000
2020-10-05 00:00:00+00:00,73.13249969,74.23500061,73.00450134,74.14150238,21602000
2020-10-06 00:00:00+00:00,73.77500153,74.22599792,72.25050354,72.5510025,26096000
2020-10-07 00:00:00+00:00,72.96549988,73.44850159,71.66149902,72.95700073,36108000
2020-10-08 00:00:00+00:00,73.27249908,74.40149689,73.27249908,74.17150116,26076000
2020-10-09 00:00:00+00:00,74.64299774,75.59249878,74.34999847,75.52249908,32966000
2020-10-12 00:00:00+00:00,76.90000153,79.42099762,76.46499634,78.22949982,55344000
2020-10-13 00:00:00+00:00,78.85050201,79.25800323,77.9315033,78.35350037,39072000
2020-10-14 00:00:00+00:00,78.73000336,79.19249725,77.29499817,78.17199707,33174000
2020-10-15 00:00:00+00:00,77.22499847,78.56999969,77.0565033,77.77349854,31210000
2020-10-16 00:00:00+00:00,78.09149933,78.88549805,77.88300323,78.38500214,34194000
2020-10-19 00:00:00+00:00,78.79650116,79.19650269,76.14600372,76.49749756,29734000
2020-10-20 00:00:00+00:00,76.15550232,78.69200134,76.02500153,77.55400085,41670000
2020-10-21 00:00:00+00:00,78.49250031,80.75700378,78.35700226,79.29949951,60322000
2020-10-22 00:00:00+00:00,79.25,80.67099762,78.87400055,80.33300018,30512000
2020-10-23 00:00:00+00:00,80.75250244,81.70600128,80.59549713,81.64900208,30548000
2020-10-26 00:00:00+00:00,80.75,81.47899628,78.38899994,79.21450043,35826000
2020-10-27 00:00:00+00:00,79.44650269,80.09999847,78.84950256,79.94400024,25902000
2020-10-28 00:00:00+00:00,77.50050354,77.69049835,75.4240036,75.54000092,45174000
2020-10-29 00:00:00+00:00,75.85099792,79.43699646,75.82749939,77.84400177,55406000
2020-10-30 00:00:00+00:00,83.37200165,84.06600189,80.07849884,80.80549622,99878000
2020-11-02 00:00:00+00:00,81.17700195,82.91200256,80.71199799,81.21600342,44228000
2020-11-03 00:00:00+00:00,81.53800201,82.94999695,80.60549927,82.28299713,31432000
2020-11-04 00:00:00+00:00,85.27899933,88.50150299,85.15000153,87.29250336,71342000
2020-11-05 00:00:00+00:00,88.52249908,89.59100342,87.05149841,88.125,39758000
2020-11-06 00:00:00+00:00,87.56700134,88.42500305,86.83399963,87.9865036,28622000
2020-11-09 00:00:00+00:00,89.7990036,90.84449768,87.87750244,88.07099915,53440000
2020-11-10 00:00:00+00:00,86.4885025,87.96900177,85.80599976,86.88600159,43022000
2020-11-11 00:00:00+00:00,87.41999817,88.14499664,87.15299988,87.3615036,31838000
2020-11-12 00:00:00+00:00,87.09999847,88.24900055,86.89849854,87.14099884,26474000
2020-11-13 00:00:00+00:00,87.40000153,88.85649872,86.7990036,88.61299896,29744000
2020-11-16 00:00:00+00:00,88.20700073,89.71700287,88.0664978,88.70149994,25468000
2020-11-17 00:00:00+00:00,88.39299774,88.85700226,87.97450256,88.08300018,21314000
2020-11-18 00:00:00+00:00,87.83200073,88.25,86.92849731,87.03199768,20108000
2020-11-19 00:00:00+00:00,86.66149902,88.17449951,86.50099945,87.92849731,20106000
2020-11-20 00:00:00+00:00,88.09999847,88.41799927,86.75,86.81900024,27694000
2020-11-23 00:00:00+00:00,87.01100159,87.29949951,85.50900269,86.37799835,22530000
2020-11-24 00:00:00+00:00,86.375,88.3239975,86.03649902,88.19499969,27984000
2020-11-25 00:00:00+00:00,88.39050293,88.51899719,87.41799927,88.20649719,19600000
2020-11-27 00:00:00+00:00,88.22699738,89.85050201,88.22699738,89.35099792,14790000
2020-11-30 00:00:00+00:00,88.78250122,89.01699829,87.39199829,87.72000122,32418000
2020-12-01 00:00:00+00:00,88.33300018,91.08599854,88.15149689,89.76799774,37350000
2020-12-02 00:00:00+00:00,89.76799774,91.63700104,89.25849915,91.24849701,29424000
2020-12-03 00:00:00+00:00,91.02700043,92.1914978,90.84999847,91.09200287,24728000
2020-12-04 00:00:00+00:00,91.01100159,91.47499847,90.67949677,91.18800354,20544000
2020-12-07 00:00:00+00:00,90.77749634,91.46450043,90.15200043,90.85150146,22288000
2020-12-08 00:00:00+00:00,90.4260025,90.79850006,89.56400299,90.5664978,19936000
2020-12-09 00:00:00+00:00,90.51799774,91.41850281,88.09999847,88.89299774,31728000
2020-12-10 00:00:00+00:00,88.12999725,88.74949646,86.67649841,88.38249969,28688000
2020-12-11 00:00:00+00:00,88.0,88.8655014,87.63700104,88.73999786,18628000
2020-12-14 00:00:00+00:00,88.53600311,89.48999786,87.45649719,87.61299896,33050000
2020-12-15 00:00:00+00:00,87.99299622,88.19999695,87.08350372,88.05400085,21352000
2020-12-16 00:00:00+00:00,88.45549774,88.45549774,87.45300293,87.85949707,24676000
2020-12-17 00:00:00+00:00,88.19650269,88.33550262,86.55750275,87.02549744,34880000
2020-12-18 00:00:00+00:00,87.3085022,87.41799927,85.75,86.31099701,85256000
2020-12-21 00:00:00+00:00,85.45649719,86.84999847,84.69999695,86.72799683,33974000
2020-12-22 00:00:00+00:00,86.46649933,86.63050079,85.28900146,86.01100159,20370000
2020-12-23 00:00:00+00:00,86.19650269,87.20549774,86.05999756,86.41149902,22974000
2020-12-24 00:00:00+00:00,86.44999695,87.12049866,86.21749878,86.70800018,9312000
2020-12-28 00:00:00+00:00,87.24549866,89.34999847,87.09100342,88.69799805,27650000
2020-12-29 00:00:00+00:00,89.3615036,89.42350006,87.75550079,87.88800049,19726000
2020-12-30 00:00:00+00:00,88.25,88.38800049,86.40000153,86.8125,21026000
2020-12-31 00:00:00+00:00,86.8635025,87.875,86.80449677,87.63200378,21070000
2021-01-04 00:00:00+00:00,88.0,88.12449646,85.35700226,86.3065033,37324000
2021-01-05 00:00:00+00:00,86.25450134,87.34149933,85.84500122,87.00250244,20360000
2021-01-06 00:00:00+00:00,85.01300049,87.19850159,84.80500031,86.14399719,46588000
2021-01-07 00:00:00+00:00,86.33799744,88.89099884,86.33799744,88.71700287,41936000
2021-01-08 00:00:00+00:00,88.85800171,89.96800232,88.06099701,89.89150238,35484000
2021-01-11 00:00:00+00:00,88.85099792,89.21900177,87.60700226,87.8144989,34796000
2021-01-12 00:00:00+00:00,87.26799774,88.39499664,85.81900024,86.87149811,29528000
2021-01-13 00:00:00+00:00,86.36599731,87.81950378,86.36599731,87.36250305,23432000
2021-01-14 00:00:00+00:00,87.4434967,88.37750244,86.30349731,86.54599762,29212000
2021-01-15 00:00:00+00:00,86.4509964,87.3809967,85.58550262,86.3809967,31444000
2021-01-19 00:00:00+00:00,87.15000153,90.19200134,86.64150238,89.22350311,41660000
2021-01-20 00:00:00+00:00,91.3184967,94.98600006,90.97550201,94.00350189,64152000
2021-01-21 00:00:00+00:00,94.68250275,96.60399628,93.97049713,94.20749664,58634000
2021-01-22 00:00:00+00:00,94.57299805,95.21949768,93.82499695,94.62799835,32744000
2021-01-25 00:00:00+00:00,95.63700104,96.09100342,92.95800018,94.71399689,50586000
2021-01-26 00:00:00+00:00,94.29949951,95.78749847,93.8065033,95.39749908,31462000
2021-01-27 00:00:00+00:00,93.74549866,94.02349854,89.86399841,90.9469986,82512000
2021-01-28 00:00:00+00:00,91.55000305,94.39949799,91.55000305,92.66000366,55278000
2021-01-29 00:00:00+00:00,91.7009964,92.3769989,90.07800293,91.36799622,44530000
2021-02-01 00:00:00+00:00,92.22949982,95.77700043,92.22949982,94.65350342,40252000
2021-02-02 00:00:00+00:00,95.65650177,97.46849823,95.3184967,95.95600128,66332000
2021-02-03 00:00:00+00:00,103.2805023,105.3310013,100.6774979,102.9440002,97882000
2021-02-04 00:00:00+00:00,103.0309982,103.4649963,101.7549973,102.6815033,48596000
2021-02-05 00:00:00+00:00,102.9779968,104.7969971,102.5,104.4414978,29866000
2021-02-08 00:00:00+00:00,105.0,105.75,103.1675034,104.2259979,28828000
2021-02-09 00:00:00+00:00,103.7399979,104.925499,103.5,103.7695007,21892000
2021-02-10 00:00:00+00:00,104.1569977,104.9440002,102.6119995,104.3239975,25102000
2021-02-11 00:00:00+00:00,104.5500031,104.6999969,103.4430008,104.4375,20480000
2021-02-12 00:00:00+00:00,103.9885025,104.9749985,103.6784973,104.751503,18990000
2021-02-16 00:00:00+00:00,104.5875015,107.2570038,104.5875015,105.5350037,31004000
2021-02-17 00:00:00+00:00,104.6989975,106.1220016,104.4175034,105.9309998,20294000
2021-02-18 00:00:00+00:00,105.25,106.0995026,104.6664963,105.2904968,22546000
2021-02-19 00:00:00+00:00,105.3895035,105.9290009,104.1715012,104.4404984,37938000
2021-02-22 00:00:00+00:00,102.6800003,104.0165024,102.4000015,102.7129974,29466000
2021-02-23 00:00:00+00:00,100.699501,103.625,99.5114975,103.0059967,34658000
2021-02-24 00:00:00+00:00,101.5019989,104.4160004,101.376503,104.1904984,22608000
2021-02-25 00:00:00+00:00,102.7965012,104.1500015,100.324501,100.7975006,41548000
2021-02-26 00:00:00+00:00,101.4974976,102.8259964,100.050499,101.0954971,40042000
2021-03-01 00:00:00+00:00,102.4000015,103.8115005,101.7210007,103.4830017,26060000
2021-03-02 00:00:00+00:00,103.2419968,104.7369995,102.8335037,103.223999,25564000
2021-03-03 00:00:00+00:00,102.5975037,103.7994995,99.69999695,100.5705032,33892000
2021-03-04 00:00:00+00:00,100.7434998,103.7294998,100.2714996,101.6965027,49216000
2021-03-05 00:00:00+00:00,103.0575027,105.3099976,101.3889999,104.8535004,53100000
2021-03-08 00:00:00+00:00,104.2030029,105.6869965,100.2594986,100.375,36868000
2021-03-09 00:00:00+00:00,102.4875031,103.1959991,101.7799988,102.0179977,33920000
2021-03-10 00:00:00+00:00,103.0699997,103.0699997,100.9664993,101.8095016,27100000
2021-03-11 00:00:00+00:00,102.9110031,105.5634995,102.8225021,105.0270004,27702000
2021-03-12 00:00:00+00:00,103.8205032,103.8805008,101.6210022,102.5,33818000
2021-03-15 00:00:00+00:00,102.2490005,102.7494965,101.3895035,102.7220001,26168000
2021-03-16 00:00:00+00:00,103.2994995,105.6839981,102.9645004,104.1945038,31900000
2021-03-17 00:00:00+00:00,103.4235001,104.9499969,102.2060013,104.1110001,26382000
2021-03-18 00:00:00+00:00,102.4089966,103.4375,100.9589996,101.0670013,31700000
2021-03-19 00:00:00+00:00,101.4865036,101.8519974,100.1464996,101.3479996,46072000
2021-03-22 00:00:00+00:00,101.3815002,102.4169998,100.6999969,101.5345001,33536000
2021-03-23 00:00:00+00:00,101.9974976,103.2054977,101.4000015,102.0664978,28510000
2021-03-24 00:00:00+00:00,102.5879974,103.3799973,101.4499969,101.626503,25218000
2021-03-25 00:00:00+00:00,101.4524994,102.2819977,99.80449677,101.6230011,35616000
2021-03-26 00:00:00+00:00,101.5895004,101.9694977,100.1924973,101.2365036,27978000
2021-03-29 00:00:00+00:00,101.1080017,102.4605026,100.2724991,102.2894974,26492000
